,batting_team,bowling_team,city,runs_left,balls_left,wickets_remaining,total_run_x,crr,rrr,results
3513,Delhi Capitals,Delhi Capitals,Centurion,157,119,3,166,54.0,7.92,0
3514,Delhi Capitals,Delhi Capitals,Centurion,153,118,2,166,39.0,7.78,0
3515,Delhi Capitals,Delhi Capitals,Centurion,153,117,1,166,26.0,7.85,0
3516,Delhi Capitals,Delhi Capitals,Centurion,149,116,0,166,25.5,7.71,0
3517,Punjab Kings,Chennai Super Kings,Durban,117,125,9,117,-0.0,5.62,0
3518,Punjab Kings,Chennai Super Kings,Durban,117,124,8,117,-0.0,5.66,0
3519,Punjab Kings,Chennai Super Kings,Durban,113,119,3,117,24.0,5.7,0
3520,Punjab Kings,Chennai Super Kings,Durban,112,118,2,117,15.0,5.69,0
3521,Punjab Kings,Chennai Super Kings,Durban,112,117,1,117,10.0,5.74,0
3522,Punjab Kings,Chennai Super Kings,Durban,112,116,0,117,7.5,5.79,0
3523,Kolkata Knight Riders,Rajasthan Royals,Durban,93,119,3,102,54.0,4.69,1
3524,Kolkata Knight Riders,Rajasthan Royals,Durban,93,118,2,102,27.0,4.73,1
3525,Kolkata Knight Riders,Rajasthan Royals,Durban,93,117,1,102,18.0,4.77,1
3526,Kolkata Knight Riders,Rajasthan Royals,Durban,93,116,0,102,13.5,4.81,1
3527,Royal Challengers Bangalore,Delhi Capitals,Johannesburg,135,125,9,135,-0.0,6.48,1
3528,Royal Challengers Bangalore,Delhi Capitals,Johannesburg,135,124,8,135,-0.0,6.53,1
3529,Royal Challengers Bangalore,Delhi Capitals,Johannesburg,133,119,3,135,12.0,6.71,1
3530,Royal Challengers Bangalore,Delhi Capitals,Johannesburg,133,118,2,135,6.0,6.76,1
3531,Royal Challengers Bangalore,Delhi Capitals,Johannesburg,133,117,1,135,4.0,6.82,1
3532,Royal Challengers Bangalore,Delhi Capitals,Johannesburg,133,116,0,135,3.0,6.88,1
3533,Kolkata Knight Riders,Chennai Super Kings,Centurion,179,119,3,189,60.0,9.03,1
3534,Kolkata Knight Riders,Chennai Super Kings,Centurion,179,118,2,189,30.0,9.1,1
3535,Kolkata Knight Riders,Chennai Super Kings,Centurion,179,117,1,189,20.0,9.18,1
3536,Kolkata Knight Riders,Chennai Super Kings,Centurion,179,116,0,189,15.0,9.26,1
3537,Rajasthan Royals,Delhi Capitals,Bloemfontein,151,125,9,151,-0.0,7.25,0
3538,Rajasthan Royals,Delhi Capitals,Bloemfontein,151,124,8,151,-0.0,7.31,0
3539,Rajasthan Royals,Delhi Capitals,Bloemfontein,151,123,7,151,-0.0,7.37,0
3540,Rajasthan Royals,Delhi Capitals,Bloemfontein,151,122,6,151,-0.0,7.43,0
3541,Rajasthan Royals,Delhi Capitals,Bloemfontein,149,119,3,151,12.0,7.51,0
3542,Rajasthan Royals,Delhi Capitals,Bloemfontein,145,119,2,151,36.0,7.31,0
3543,Rajasthan Royals,Delhi Capitals,Bloemfontein,144,118,1,151,21.0,7.32,0
3544,Rajasthan Royals,Delhi Capitals,Bloemfontein,144,117,0,151,14.0,7.38,0
3545,Sunrisers Hyderabad,Sunrisers Hyderabad,Johannesburg,135,125,9,135,-0.0,6.48,0
3546,Sunrisers Hyderabad,Sunrisers Hyderabad,Johannesburg,130,119,3,135,30.0,6.55,0
3547,Sunrisers Hyderabad,Sunrisers Hyderabad,Johannesburg,126,118,2,135,27.0,6.41,0
3548,Sunrisers Hyderabad,Sunrisers Hyderabad,Johannesburg,120,117,1,135,30.0,6.15,0
3549,Sunrisers Hyderabad,Sunrisers Hyderabad,Johannesburg,120,116,0,135,22.5,6.21,0
3550,Chennai Super Kings,Mumbai Indians,Port Elizabeth,148,125,9,148,-0.0,7.1,1
3551,Chennai Super Kings,Mumbai Indians,Port Elizabeth,148,124,8,148,-0.0,7.16,1
3552,Chennai Super Kings,Mumbai Indians,Port Elizabeth,148,123,7,148,-0.0,7.22,1
3553,Chennai Super Kings,Mumbai Indians,Port Elizabeth,144,119,3,148,24.0,7.26,1
3554,Chennai Super Kings,Mumbai Indians,Port Elizabeth,142,118,2,148,18.0,7.22,1
3555,Chennai Super Kings,Mumbai Indians,Port Elizabeth,142,117,1,148,12.0,7.28,1
3556,Chennai Super Kings,Mumbai Indians,Port Elizabeth,141,116,0,148,10.5,7.29,1
3557,Sunrisers Hyderabad,Sunrisers Hyderabad,Johannesburg,161,125,9,161,-0.0,7.73,0
3558,Sunrisers Hyderabad,Sunrisers Hyderabad,Johannesburg,161,124,8,161,-0.0,7.79,0
3559,Sunrisers Hyderabad,Sunrisers Hyderabad,Johannesburg,156,119,3,161,30.0,7.87,0
3560,Sunrisers Hyderabad,Sunrisers Hyderabad,Johannesburg,156,118,2,161,15.0,7.93,0
3561,Sunrisers Hyderabad,Sunrisers Hyderabad,Johannesburg,150,117,1,161,22.0,7.69,0
3562,Sunrisers Hyderabad,Sunrisers Hyderabad,Johannesburg,144,116,0,161,25.5,7.45,0
3563,Punjab Kings,Delhi Capitals,Bloemfontein,121,125,9,121,-0.0,5.81,0
3564,Punjab Kings,Delhi Capitals,Bloemfontein,121,124,8,121,-0.0,5.85,0
3565,Punjab Kings,Delhi Capitals,Bloemfontein,121,123,7,121,-0.0,5.9,0
3566,Punjab Kings,Delhi Capitals,Bloemfontein,115,119,3,121,36.0,5.8,0
3567,Punjab Kings,Delhi Capitals,Bloemfontein,115,118,2,121,18.0,5.85,0
3568,Punjab Kings,Delhi Capitals,Bloemfontein,111,117,1,121,20.0,5.69,0
3569,Punjab Kings,Delhi Capitals,Bloemfontein,107,116,0,121,21.0,5.53,0
3570,Mumbai Indians,Rajasthan Royals,Durban,137,119,3,146,54.0,6.91,0
3571,Mumbai Indians,Rajasthan Royals,Durban,137,118,2,146,27.0,6.97,0
3572,Mumbai Indians,Rajasthan Royals,Durban,137,117,1,146,18.0,7.03,0
3573,Mumbai Indians,Rajasthan Royals,Durban,137,116,0,146,13.5,7.09,0
3574,Royal Challengers Bangalore,Chennai Super Kings,Durban,124,119,3,130,36.0,6.25,1
3575,Royal Challengers Bangalore,Chennai Super Kings,Durban,123,119,2,130,42.0,6.2,1
3576,Royal Challengers Bangalore,Chennai Super Kings,Durban,122,118,1,130,24.0,6.2,1
3577,Royal Challengers Bangalore,Chennai Super Kings,Durban,122,117,0,130,16.0,6.26,1
3578,Sunrisers Hyderabad,Sunrisers Hyderabad,Durban,156,119,3,174,108.0,7.87,0
3579,Sunrisers Hyderabad,Sunrisers Hyderabad,Durban,155,118,2,174,57.0,7.88,0
3580,Sunrisers Hyderabad,Sunrisers Hyderabad,Durban,151,117,1,174,46.0,7.74,0
3581,Sunrisers Hyderabad,Sunrisers Hyderabad,Durban,151,116,0,174,34.5,7.81,0
3582,Mumbai Indians,Punjab Kings,Centurion,115,119,3,120,30.0,5.8,1
3583,Mumbai Indians,Punjab Kings,Centurion,115,119,2,120,30.0,5.8,1
3584,Mumbai Indians,Punjab Kings,Centurion,115,118,1,120,15.0,5.85,1
3585,Mumbai Indians,Punjab Kings,Centurion,115,117,0,120,10.0,5.9,1
3586,Royal Challengers Bangalore,Kolkata Knight Riders,Centurion,172,119,3,174,12.0,8.67,1
3587,Royal Challengers Bangalore,Kolkata Knight Riders,Centurion,171,119,2,174,18.0,8.62,1
3588,Royal Challengers Bangalore,Kolkata Knight Riders,Centurion,170,118,1,174,12.0,8.64,1
3589,Royal Challengers Bangalore,Kolkata Knight Riders,Centurion,170,117,0,174,8.0,8.72,1
3590,Rajasthan Royals,Sunrisers Hyderabad,Kimberley,167,125,9,167,-0.0,8.02,0
3591,Rajasthan Royals,Sunrisers Hyderabad,Kimberley,162,119,3,167,30.0,8.17,0
3592,Rajasthan Royals,Sunrisers Hyderabad,Kimberley,162,118,2,167,15.0,8.24,0
3593,Rajasthan Royals,Sunrisers Hyderabad,Kimberley,162,117,1,167,10.0,8.31,0
3594,Rajasthan Royals,Sunrisers Hyderabad,Kimberley,159,116,0,167,12.0,8.22,0
3595,Delhi Capitals,Delhi Capitals,Johannesburg,121,119,3,124,18.0,6.1,0
3596,Delhi Capitals,Delhi Capitals,Johannesburg,117,119,2,124,42.0,5.9,0
3597,Delhi Capitals,Delhi Capitals,Johannesburg,113,118,1,124,33.0,5.75,0
3598,Delhi Capitals,Delhi Capitals,Johannesburg,113,117,0,124,22.0,5.79,0
3599,Royal Challengers Bangalore,Mumbai Indians,Port Elizabeth,158,125,9,158,-0.0,7.58,0
3600,Royal Challengers Bangalore,Mumbai Indians,Port Elizabeth,151,119,3,158,42.0,7.61,0
3601,Royal Challengers Bangalore,Mumbai Indians,Port Elizabeth,150,118,2,158,24.0,7.63,0
3602,Royal Challengers Bangalore,Mumbai Indians,Port Elizabeth,150,117,1,158,16.0,7.69,0
3603,Royal Challengers Bangalore,Mumbai Indians,Port Elizabeth,149,116,0,158,13.5,7.71,0
3604,Punjab Kings,Sunrisers Hyderabad,Kimberley,161,119,3,169,48.0,8.12,0
3605,Punjab Kings,Sunrisers Hyderabad,Kimberley,157,119,2,169,72.0,7.92,0
3606,Punjab Kings,Sunrisers Hyderabad,Kimberley,153,118,1,169,48.0,7.78,0
3607,Punjab Kings,Sunrisers Hyderabad,Kimberley,153,117,0,169,32.0,7.85,0
3608,Chennai Super Kings,Rajasthan Royals,Kimberley,132,119,3,141,54.0,6.66,1
3609,Chennai Super Kings,Rajasthan Royals,Kimberley,132,118,2,141,27.0,6.71,1
3610,Chennai Super Kings,Rajasthan Royals,Kimberley,132,117,1,141,18.0,6.77,1
3611,Chennai Super Kings,Rajasthan Royals,Kimberley,132,116,0,141,13.5,6.83,1
3612,Delhi Capitals,Delhi Capitals,East London,117,125,9,117,-0.0,5.62,0
3613,Delhi Capitals,Delhi Capitals,East London,117,124,8,117,-0.0,5.66,0
3614,Delhi Capitals,Delhi Capitals,East London,113,119,3,117,24.0,5.7,0
3615,Delhi Capitals,Delhi Capitals,East London,109,118,2,117,24.0,5.54,0
3616,Delhi Capitals,Delhi Capitals,East London,109,119,1,117,48.0,5.5,0
3617,Delhi Capitals,Delhi Capitals,East London,108,118,0,117,27.0,5.49,0
3618,Punjab Kings,Chennai Super Kings,Centurion,181,119,3,186,30.0,9.13,0
3619,Punjab Kings,Chennai Super Kings,Centurion,181,118,2,186,15.0,9.2,0
3620,Punjab Kings,Chennai Super Kings,Centurion,181,117,1,186,10.0,9.28,0
3621,Punjab Kings,Chennai Super Kings,Centurion,179,116,0,186,10.5,9.26,0
3622,Rajasthan Royals,Royal Challengers Bangalore,Centurion,106,125,9,106,-0.0,5.09,1
3623,Rajasthan Royals,Royal Challengers Bangalore,Centurion,106,124,8,106,-0.0,5.13,1
3624,Rajasthan Royals,Royal Challengers Bangalore,Centurion,106,123,7,106,-0.0,5.17,1
3625,Rajasthan Royals,Royal Challengers Bangalore,Centurion,104,119,3,106,12.0,5.24,1
3626,Rajasthan Royals,Royal Challengers Bangalore,Centurion,104,118,2,106,6.0,5.29,1
3627,Rajasthan Royals,Royal Challengers Bangalore,Centurion,103,117,1,106,6.0,5.28,1
3628,Rajasthan Royals,Royal Challengers Bangalore,Centurion,103,116,0,106,4.5,5.33,1
3629,Mumbai Indians,Sunrisers Hyderabad,Centurion,139,119,3,146,42.0,7.01,0
3630,Mumbai Indians,Sunrisers Hyderabad,Centurion,139,118,2,146,21.0,7.07,0
3631,Mumbai Indians,Sunrisers Hyderabad,Centurion,139,117,1,146,14.0,7.13,0
3632,Mumbai Indians,Sunrisers Hyderabad,Centurion,139,116,0,146,10.5,7.19,0
3633,Delhi Capitals,Delhi Capitals,Durban,155,125,9,155,-0.0,7.44,0
3634,Delhi Capitals,Delhi Capitals,Durban,151,119,3,155,24.0,7.61,0
3635,Delhi Capitals,Delhi Capitals,Durban,149,118,2,155,18.0,7.58,0
3636,Delhi Capitals,Delhi Capitals,Durban,149,117,1,155,12.0,7.64,0
3637,Delhi Capitals,Delhi Capitals,Durban,148,116,0,155,10.5,7.66,0
3638,Punjab Kings,Punjab Kings,Durban,212,125,9,212,-0.0,10.18,0
3639,Punjab Kings,Punjab Kings,Durban,212,124,8,212,-0.0,10.26,0
3640,Punjab Kings,Punjab Kings,Durban,212,123,7,212,-0.0,10.34,0
3641,Punjab Kings,Punjab Kings,Durban,210,119,3,212,12.0,10.59,0
3642,Punjab Kings,Punjab Kings,Durban,210,118,2,212,6.0,10.68,0
3643,Punjab Kings,Punjab Kings,Durban,210,117,1,212,4.0,10.77,0
3644,Punjab Kings,Punjab Kings,Durban,209,116,0,212,4.5,10.81,0
3645,Sunrisers Hyderabad,Chennai Super Kings,East London,179,125,9,179,-0.0,8.59,0
3646,Sunrisers Hyderabad,Chennai Super Kings,East London,179,124,8,179,-0.0,8.66,0
3647,Sunrisers Hyderabad,Chennai Super Kings,East London,179,123,7,179,-0.0,8.73,0
3648,Sunrisers Hyderabad,Chennai Super Kings,East London,179,122,6,179,-0.0,8.8,0
3649,Sunrisers Hyderabad,Chennai Super Kings,East London,179,121,5,179,-0.0,8.88,0
3650,Sunrisers Hyderabad,Chennai Super Kings,East London,179,119,3,179,0.0,9.03,0
3651,Sunrisers Hyderabad,Chennai Super Kings,East London,178,118,2,179,3.0,9.05,0
3652,Sunrisers Hyderabad,Chennai Super Kings,East London,178,117,1,179,2.0,9.13,0
3653,Sunrisers Hyderabad,Chennai Super Kings,East London,178,116,0,179,1.5,9.21,0
3654,Royal Challengers Bangalore,Mumbai Indians,Johannesburg,150,125,9,150,-0.0,7.2,1
3655,Royal Challengers Bangalore,Mumbai Indians,Johannesburg,141,119,3,150,54.0,7.11,1
3656,Royal Challengers Bangalore,Mumbai Indians,Johannesburg,140,119,2,150,60.0,7.06,1
3657,Royal Challengers Bangalore,Mumbai Indians,Johannesburg,136,118,1,150,42.0,6.92,1
3658,Royal Challengers Bangalore,Mumbai Indians,Johannesburg,135,117,0,150,30.0,6.92,1
3659,Punjab Kings,Punjab Kings,Port Elizabeth,154,125,9,154,-0.0,7.39,0
3660,Punjab Kings,Punjab Kings,Port Elizabeth,154,124,8,154,-0.0,7.45,0
3661,Punjab Kings,Punjab Kings,Port Elizabeth,151,119,3,154,18.0,7.61,0
3662,Punjab Kings,Punjab Kings,Port Elizabeth,151,118,2,154,9.0,7.68,0
3663,Punjab Kings,Punjab Kings,Port Elizabeth,151,117,1,154,6.0,7.74,0
3664,Punjab Kings,Punjab Kings,Port Elizabeth,150,116,0,154,6.0,7.76,0
3665,Rajasthan Royals,Sunrisers Hyderabad,Port Elizabeth,142,125,9,142,-0.0,6.82,1
3666,Rajasthan Royals,Sunrisers Hyderabad,Port Elizabeth,142,124,8,142,-0.0,6.87,1
3667,Rajasthan Royals,Sunrisers Hyderabad,Port Elizabeth,139,119,3,142,18.0,7.01,1
3668,Rajasthan Royals,Sunrisers Hyderabad,Port Elizabeth,139,119,2,142,18.0,7.01,1
3669,Rajasthan Royals,Sunrisers Hyderabad,Port Elizabeth,139,118,1,142,9.0,7.07,1
3670,Rajasthan Royals,Sunrisers Hyderabad,Port Elizabeth,139,117,0,142,6.0,7.13,1
3671,Delhi Capitals,Chennai Super Kings,Johannesburg,164,125,9,164,-0.0,7.87,0
3672,Delhi Capitals,Chennai Super Kings,Johannesburg,164,124,8,164,-0.0,7.94,0
3673,Delhi Capitals,Chennai Super Kings,Johannesburg,159,119,3,164,30.0,8.02,0
3674,Delhi Capitals,Chennai Super Kings,Johannesburg,157,118,2,164,21.0,7.98,0
3675,Delhi Capitals,Chennai Super Kings,Johannesburg,156,117,1,164,16.0,8.0,0
3676,Delhi Capitals,Chennai Super Kings,Johannesburg,155,116,0,164,13.5,8.02,0
3677,Kolkata Knight Riders,Mumbai Indians,East London,149,125,9,149,-0.0,7.15,0
3678,Kolkata Knight Riders,Mumbai Indians,East London,149,124,8,149,-0.0,7.21,0
3679,Kolkata Knight Riders,Mumbai Indians,East London,147,119,3,149,12.0,7.41,0
3680,Kolkata Knight Riders,Mumbai Indians,East London,147,118,2,149,6.0,7.47,0
3681,Kolkata Knight Riders,Mumbai Indians,East London,146,117,1,149,6.0,7.49,0
3682,Kolkata Knight Riders,Mumbai Indians,East London,145,116,0,149,6.0,7.5,0
3683,Punjab Kings,Royal Challengers Bangalore,Durban,146,125,9,146,-0.0,7.01,0
3684,Punjab Kings,Royal Challengers Bangalore,Durban,146,124,8,146,-0.0,7.06,0
3685,Punjab Kings,Royal Challengers Bangalore,Durban,142,119,3,146,24.0,7.16,0
3686,Punjab Kings,Royal Challengers Bangalore,Durban,142,118,2,146,12.0,7.22,0
3687,Punjab Kings,Royal Challengers Bangalore,Durban,142,117,1,146,8.0,7.28,0
3688,Punjab Kings,Royal Challengers Bangalore,Durban,142,116,0,146,6.0,7.34,0
3689,Rajasthan Royals,Chennai Super Kings,Centurion,158,119,3,165,42.0,7.97,0
3690,Rajasthan Royals,Chennai Super Kings,Centurion,158,119,2,165,42.0,7.97,0
3691,Rajasthan Royals,Chennai Super Kings,Centurion,158,118,1,165,21.0,8.03,0
3692,Rajasthan Royals,Chennai Super Kings,Centurion,157,117,0,165,16.0,8.05,0
3693,Delhi Capitals,Sunrisers Hyderabad,Centurion,149,125,9,149,-0.0,7.15,0
3694,Delhi Capitals,Sunrisers Hyderabad,Centurion,149,124,8,149,-0.0,7.21,0
3695,Delhi Capitals,Sunrisers Hyderabad,Centurion,142,119,3,149,42.0,7.16,0
3696,Delhi Capitals,Sunrisers Hyderabad,Centurion,142,118,2,149,21.0,7.22,0
3697,Delhi Capitals,Sunrisers Hyderabad,Centurion,141,117,1,149,16.0,7.23,0
3698,Delhi Capitals,Sunrisers Hyderabad,Centurion,141,116,0,149,12.0,7.29,0
3699,Mumbai Indians,Punjab Kings,Durban,117,119,3,120,18.0,5.9,0
3700,Mumbai Indians,Punjab Kings,Durban,116,119,2,120,24.0,5.85,0
3701,Mumbai Indians,Punjab Kings,Durban,116,118,1,120,12.0,5.9,0
3702,Mumbai Indians,Punjab Kings,Durban,116,117,0,120,8.0,5.95,0
3703,Royal Challengers Bangalore,Kolkata Knight Riders,Durban,138,119,3,140,12.0,6.96,1
3704,Royal Challengers Bangalore,Kolkata Knight Riders,Durban,137,119,2,140,18.0,6.91,1
3705,Royal Challengers Bangalore,Kolkata Knight Riders,Durban,137,118,1,140,9.0,6.97,1
3706,Royal Challengers Bangalore,Kolkata Knight Riders,Durban,137,117,0,140,6.0,7.03,1
3707,Rajasthan Royals,Delhi Capitals,Centurion,144,125,9,144,-0.0,6.91,1
3708,Rajasthan Royals,Delhi Capitals,Centurion,138,119,3,144,36.0,6.96,1
3709,Rajasthan Royals,Delhi Capitals,Centurion,138,118,2,144,18.0,7.02,1
3710,Rajasthan Royals,Delhi Capitals,Centurion,138,119,1,144,36.0,6.96,1
3711,Rajasthan Royals,Delhi Capitals,Centurion,138,118,0,144,18.0,7.02,1
3712,Kolkata Knight Riders,Mumbai Indians,Port Elizabeth,188,125,9,188,-0.0,9.02,0
3713,Kolkata Knight Riders,Mumbai Indians,Port Elizabeth,184,119,3,188,24.0,9.28,0
3714,Kolkata Knight Riders,Mumbai Indians,Port Elizabeth,183,118,2,188,15.0,9.31,0
3715,Kolkata Knight Riders,Mumbai Indians,Port Elizabeth,181,117,1,188,14.0,9.28,0
3716,Kolkata Knight Riders,Mumbai Indians,Port Elizabeth,180,116,0,188,12.0,9.31,0
3717,Sunrisers Hyderabad,Chennai Super Kings,Durban,166,125,9,166,-0.0,7.97,0
3718,Sunrisers Hyderabad,Chennai Super Kings,Durban,154,119,3,166,72.0,7.76,0
3719,Sunrisers Hyderabad,Chennai Super Kings,Durban,150,118,2,166,48.0,7.63,0
3720,Sunrisers Hyderabad,Chennai Super Kings,Durban,150,117,1,166,32.0,7.69,0
3721,Sunrisers Hyderabad,Chennai Super Kings,Durban,149,116,0,166,25.5,7.71,0
3722,Delhi Capitals,Royal Challengers Bangalore,Port Elizabeth,141,119,3,150,54.0,7.11,0
3723,Delhi Capitals,Royal Challengers Bangalore,Port Elizabeth,141,118,2,150,27.0,7.17,0
3724,Delhi Capitals,Royal Challengers Bangalore,Port Elizabeth,140,117,1,150,20.0,7.18,0
3725,Delhi Capitals,Royal Challengers Bangalore,Port Elizabeth,139,116,0,150,16.5,7.19,0
3726,Rajasthan Royals,Punjab Kings,Cape Town,134,119,3,140,36.0,6.76,0
3727,Rajasthan Royals,Punjab Kings,Cape Town,133,119,2,140,42.0,6.71,0
3728,Rajasthan Royals,Punjab Kings,Cape Town,133,118,1,140,21.0,6.76,0
3729,Rajasthan Royals,Punjab Kings,Cape Town,132,117,0,140,16.0,6.77,0
3730,Mumbai Indians,Sunrisers Hyderabad,Durban,169,125,9,169,-0.0,8.11,0
3731,Mumbai Indians,Sunrisers Hyderabad,Durban,166,119,3,169,18.0,8.37,0
3732,Mumbai Indians,Sunrisers Hyderabad,Durban,165,119,2,169,24.0,8.32,0
3733,Mumbai Indians,Sunrisers Hyderabad,Durban,165,118,1,169,12.0,8.39,0
3734,Mumbai Indians,Sunrisers Hyderabad,Durban,165,117,0,169,8.0,8.46,0
3735,Punjab Kings,Royal Challengers Bangalore,Durban,165,119,3,169,24.0,8.32,0
3736,Punjab Kings,Royal Challengers Bangalore,Durban,165,119,2,169,24.0,8.32,0
3737,Punjab Kings,Royal Challengers Bangalore,Durban,164,118,1,169,15.0,8.34,0
3738,Punjab Kings,Royal Challengers Bangalore,Durban,163,117,0,169,12.0,8.36,0
3739,Kolkata Knight Riders,Rajasthan Royals,Cape Town,151,125,9,151,-0.0,7.25,0
3740,Kolkata Knight Riders,Rajasthan Royals,Cape Town,151,124,8,151,-0.0,7.31,0
3741,Kolkata Knight Riders,Rajasthan Royals,Cape Town,144,119,3,151,42.0,7.26,0
3742,Kolkata Knight Riders,Rajasthan Royals,Cape Town,144,119,2,151,42.0,7.26,0
3743,Kolkata Knight Riders,Rajasthan Royals,Cape Town,144,118,1,151,21.0,7.32,0
3744,Kolkata Knight Riders,Rajasthan Royals,Cape Town,143,117,0,151,16.0,7.33,0
3745,Chennai Super Kings,Delhi Capitals,Durban,190,125,9,190,-0.0,9.12,0
3746,Chennai Super Kings,Delhi Capitals,Durban,175,119,3,190,90.0,8.82,0
3747,Chennai Super Kings,Delhi Capitals,Durban,174,118,2,190,48.0,8.85,0
3748,Chennai Super Kings,Delhi Capitals,Durban,172,117,1,190,36.0,8.82,0
3749,Chennai Super Kings,Delhi Capitals,Durban,171,116,0,190,28.5,8.84,0
3750,Royal Challengers Bangalore,Sunrisers Hyderabad,Cape Town,185,125,9,185,-0.0,8.88,0
3751,Royal Challengers Bangalore,Sunrisers Hyderabad,Cape Town,174,119,3,185,66.0,8.77,0
3752,Royal Challengers Bangalore,Sunrisers Hyderabad,Cape Town,174,118,2,185,33.0,8.85,0
3753,Royal Challengers Bangalore,Sunrisers Hyderabad,Cape Town,174,117,1,185,22.0,8.92,0
3754,Royal Challengers Bangalore,Sunrisers Hyderabad,Cape Town,173,116,0,185,18.0,8.95,0
3755,Kolkata Knight Riders,Punjab Kings,Durban,159,125,9,159,-0.0,7.63,1
3756,Kolkata Knight Riders,Punjab Kings,Durban,159,124,8,159,-0.0,7.69,1
3757,Kolkata Knight Riders,Punjab Kings,Durban,159,123,7,159,-0.0,7.76,1
3758,Kolkata Knight Riders,Punjab Kings,Durban,156,119,3,159,18.0,7.87,1
3759,Kolkata Knight Riders,Punjab Kings,Durban,155,119,2,159,24.0,7.82,1
3760,Kolkata Knight Riders,Punjab Kings,Durban,155,118,1,159,12.0,7.88,1
3761,Kolkata Knight Riders,Punjab Kings,Durban,155,117,0,159,8.0,7.95,1
3762,Royal Challengers Bangalore,Chennai Super Kings,Port Elizabeth,180,125,9,180,-0.0,8.64,0
3763,Royal Challengers Bangalore,Chennai Super Kings,Port Elizabeth,180,124,8,180,-0.0,8.71,0
3764,Royal Challengers Bangalore,Chennai Super Kings,Port Elizabeth,180,123,7,180,-0.0,8.78,0
3765,Royal Challengers Bangalore,Chennai Super Kings,Port Elizabeth,180,122,6,180,-0.0,8.85,0
3766,Royal Challengers Bangalore,Chennai Super Kings,Port Elizabeth,175,119,3,180,30.0,8.82,0
3767,Royal Challengers Bangalore,Chennai Super Kings,Port Elizabeth,175,118,2,180,15.0,8.9,0
3768,Royal Challengers Bangalore,Chennai Super Kings,Port Elizabeth,171,117,1,180,18.0,8.77,0
3769,Royal Challengers Bangalore,Chennai Super Kings,Port Elizabeth,167,116,0,180,19.5,8.64,0
3770,Sunrisers Hyderabad,Sunrisers Hyderabad,Cape Town,102,125,9,102,-0.0,4.9,0
3771,Sunrisers Hyderabad,Sunrisers Hyderabad,Cape Town,102,124,8,102,-0.0,4.94,0
3772,Sunrisers Hyderabad,Sunrisers Hyderabad,Cape Town,93,119,3,102,54.0,4.69,0
3773,Sunrisers Hyderabad,Sunrisers Hyderabad,Cape Town,93,118,2,102,27.0,4.73,0
3774,Sunrisers Hyderabad,Sunrisers Hyderabad,Cape Town,89,117,1,102,26.0,4.56,0
3775,Sunrisers Hyderabad,Sunrisers Hyderabad,Cape Town,89,116,0,102,19.5,4.6,0
3776,Delhi Capitals,Delhi Capitals,Cape Town,105,125,9,105,-0.0,5.04,0
3777,Delhi Capitals,Delhi Capitals,Cape Town,96,119,3,105,54.0,4.84,0
3778,Delhi Capitals,Delhi Capitals,Cape Town,90,119,2,105,90.0,4.54,0
3779,Delhi Capitals,Delhi Capitals,Cape Town,86,118,1,105,57.0,4.37,0
3780,Delhi Capitals,Delhi Capitals,Cape Town,85,117,0,105,40.0,4.36,0
3781,Rajasthan Royals,Royal Challengers Bangalore,Cape Town,134,125,9,134,-0.0,6.43,0
3782,Rajasthan Royals,Royal Challengers Bangalore,Cape Town,134,124,8,134,-0.0,6.48,0
3783,Rajasthan Royals,Royal Challengers Bangalore,Cape Town,132,119,3,134,12.0,6.66,0
3784,Rajasthan Royals,Royal Challengers Bangalore,Cape Town,132,119,2,134,12.0,6.66,0
3785,Rajasthan Royals,Royal Challengers Bangalore,Cape Town,131,118,1,134,9.0,6.66,0
3786,Rajasthan Royals,Royal Challengers Bangalore,Cape Town,130,117,0,134,8.0,6.67,0
3787,Chennai Super Kings,Mumbai Indians,Cape Town,166,125,9,166,-0.0,7.97,0
3788,Chennai Super Kings,Mumbai Indians,Cape Town,166,124,8,166,-0.0,8.03,0
3789,Chennai Super Kings,Mumbai Indians,Cape Town,166,123,7,166,-0.0,8.1,0
3790,Chennai Super Kings,Mumbai Indians,Cape Town,166,122,6,166,-0.0,8.16,0
3791,Chennai Super Kings,Mumbai Indians,Cape Town,166,121,5,166,-0.0,8.23,0
3792,Chennai Super Kings,Mumbai Indians,Cape Town,163,119,3,166,18.0,8.22,0
3793,Chennai Super Kings,Mumbai Indians,Cape Town,163,118,2,166,9.0,8.29,0
3794,Chennai Super Kings,Mumbai Indians,Cape Town,159,117,1,166,14.0,8.15,0
3795,Chennai Super Kings,Mumbai Indians,Cape Town,158,116,0,166,12.0,8.17,0
3796,Rajasthan Royals,Chennai Super Kings,Mumbai,164,125,9,164,-0.0,7.87,1
3797,Rajasthan Royals,Chennai Super Kings,Mumbai,164,124,8,164,-0.0,7.94,1
3798,Rajasthan Royals,Chennai Super Kings,Mumbai,164,123,7,164,-0.0,8.0,1
3799,Rajasthan Royals,Chennai Super Kings,Mumbai,162,119,3,164,12.0,8.17,1
3800,Rajasthan Royals,Chennai Super Kings,Mumbai,160,118,2,164,12.0,8.14,1
3801,Rajasthan Royals,Chennai Super Kings,Mumbai,156,117,1,164,16.0,8.0,1
3802,Rajasthan Royals,Chennai Super Kings,Mumbai,155,116,0,164,13.5,8.02,1
3803,Chennai Super Kings,Punjab Kings,Mumbai,113,125,9,113,-0.0,5.42,1
